Region,Town,State,Business,Vertical,Need,Confidence,Website score,IT score,Evidence,Phone,Website,Address,Google Maps,Source,Status/Notes
Western NC,Brevard,NC,Gordon Family Pharmacy Inc,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18288776111,,518 South Broad Street,https://www.google.com/maps/search/?api=1&query=Gordon%20Family%20Pharmacy%20Inc%20Brevard%20NC,OSM,
Western NC,Waynesville,NC,Midway Medical Center,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-627-2211,,6750 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=Midway%20Medical%20Center%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Sheppard Insurance Group,finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+1-828-627-2826,,5792 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=Sheppard%20Insurance%20Group%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,HomeTrust Bank,finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+1-828-627-9621,,8583 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=HomeTrust%20Bank%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Cataloochee Dental Group,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-627-1050,,103 Haywood Park Drive,https://www.google.com/maps/search/?api=1&query=Cataloochee%20Dental%20Group%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Haywood Pediatrics,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-452-2211,,15 Faculty Drive,https://www.google.com/maps/search/?api=1&query=Haywood%20Pediatrics%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Western Carolina Cardiology,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-564-9222,,32 Physician Drive,https://www.google.com/maps/search/?api=1&query=Western%20Carolina%20Cardiology%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Clayton Homes,manufacturing,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; manufacturing business with no web presence — likely no IT partner either,+18284562822,,18091 Great Smoky Mountains Expressway,https://www.google.com/maps/search/?api=1&query=Clayton%20Homes%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Smoky Mountain Dentistry,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18284525807,,30 NC-1370,https://www.google.com/maps/search/?api=1&query=Smoky%20Mountain%20Dentistry%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,EmergeOrtho-Blue Ridge,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18282012636,,7 County Road,https://www.google.com/maps/search/?api=1&query=EmergeOrtho-Blue%20Ridge%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,NC Farm Bureau Insurance District Claims Office,finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+18284529272,,47 Bowman Drive,https://www.google.com/maps/search/?api=1&query=NC%20Farm%20Bureau%20Insurance%20District%20Claims%20Office%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Rockcliff Oral and Facial Surgery & Dental Implant Center,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18285642510,,50 Bowman Drive,https://www.google.com/maps/search/?api=1&query=Rockcliff%20Oral%20and%20Facial%20Surgery%20%26%20Dental%20Implant%20Center%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Mr. Michael Moziak,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18282460775,,90 Haywood Office Park,https://www.google.com/maps/search/?api=1&query=Mr.%20Michael%20Moziak%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Elk Country Realty,realestate,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; realestate business with no web presence — likely no IT partner either,+18289260091,,3131 Soco Road,https://www.google.com/maps/search/?api=1&query=Elk%20Country%20Realty%20Waynesville%20NC,OSM,
Western NC,Franklin,NC,Nantahala Physical Therapy,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18283699103,,96 Macon Center Drive,https://www.google.com/maps/search/?api=1&query=Nantahala%20Physical%20Therapy%20Franklin%20NC,OSM,
Western NC,Franklin,NC,Entegra Bank Corporate Center,finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+18285247000,,14 One Center Court,https://www.google.com/maps/search/?api=1&query=Entegra%20Bank%20Corporate%20Center%20Franklin%20NC,OSM,
Western NC,Franklin,NC,"Ross D. Dodge, LCSW",healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+18285246342,,102 Thomas Heights Road,https://www.google.com/maps/search/?api=1&query=Ross%20D.%20Dodge%2C%20LCSW%20Franklin%20NC,OSM,
Western NC,Murphy,NC,Mountain Credit Union,finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+18288370460,,8005 NC-141,https://www.google.com/maps/search/?api=1&query=Mountain%20Credit%20Union%20Murphy%20NC,OSM,
Western NC,Murphy,NC,WNC Marble & Granite Monuments,manufacturing,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; manufacturing business with no web presence — likely no IT partner either,+18288372647,,298 Old Slate Rd,https://www.google.com/maps/search/?api=1&query=WNC%20Marble%20%26%20Granite%20Monuments%20Murphy%20NC,OSM,
Western NC,Murphy,NC,Marble Veterinary Hospital,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+18285169100,,6548 US-19,https://www.google.com/maps/search/?api=1&query=Marble%20Veterinary%20Hospital%20Murphy%20NC,OSM,
Western NC,Murphy,NC,Murphy Medical Center Urgent Care,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-837-4712,,183 Ledford Street,https://www.google.com/maps/search/?api=1&query=Murphy%20Medical%20Center%20Urgent%20Care%20Murphy%20NC,OSM,
Western NC,Boone,NC,Wakeman Realty,realestate,IT,High,3,4,SSL certificate broken/expired,+1-828-262-1260,http://www.wakemanrealty.com,162 Realty Row,https://www.google.com/maps/search/?api=1&query=Wakeman%20Realty%20Boone%20NC,OSM,
Western NC,Boone,NC,Watauga Veterinary Hospital,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+1 828-297-3300,,2531 US 421,https://www.google.com/maps/search/?api=1&query=Watauga%20Veterinary%20Hospital%20Boone%20NC,OSM,
Western NC,Boone,NC,Animal Medical Center of Boone,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+18282647007,,1582 Old US-421 South,https://www.google.com/maps/search/?api=1&query=Animal%20Medical%20Center%20of%20Boone%20Boone%20NC,OSM,
Western NC,Boone,NC,"Wellspring Chiropractic and Acupuncture Center, Inc",healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-828-265-0001,,2348 NC Highway 105,https://www.google.com/maps/search/?api=1&query=Wellspring%20Chiropractic%20and%20Acupuncture%20Center%2C%20Inc%20Boone%20NC,OSM,
Western NC,Boone,NC,Animal Hospital of Boone,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+1-828-264-7113,,2773 NC Highway 105,https://www.google.com/maps/search/?api=1&query=Animal%20Hospital%20of%20Boone%20Boone%20NC,OSM,
Western NC,Boone,NC,Blue Ridge Veterinary Clinic,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+1-828-963-6641,,106 Clubhouse Drive,https://www.google.com/maps/search/?api=1&query=Blue%20Ridge%20Veterinary%20Clinic%20Boone%20NC,OSM,
Western NC,West Jefferson,NC,"Roten Insurance Agency, Inc.",finance,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; finance business with no web presence — likely no IT partner either,+1-336-846-9800,,1967 NC-88,https://www.google.com/maps/search/?api=1&query=Roten%20Insurance%20Agency%2C%20Inc.%20West%20Jefferson%20NC,OSM,
Western NC,West Jefferson,NC,West Jefferson Medical Assocs,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+1-336-846-6100,,405 South Jefferson Avenue,https://www.google.com/maps/search/?api=1&query=West%20Jefferson%20Medical%20Assocs%20West%20Jefferson%20NC,OSM,
Western NC,West Jefferson,NC,Ashe Animal Clinic,veterinary,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; veterinary business with no web presence — likely no IT partner either,+13362462341,,605 East Main Street,https://www.google.com/maps/search/?api=1&query=Ashe%20Animal%20Clinic%20West%20Jefferson%20NC,OSM,
Western NC,West Jefferson,NC,High Mountain Cabin Rentals,realestate,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; realestate business with no web presence — likely no IT partner either,+18669316210,,434 McConnell Street,https://www.google.com/maps/search/?api=1&query=High%20Mountain%20Cabin%20Rentals%20West%20Jefferson%20NC,OSM,
Western NC,West Jefferson,NC,Ashe County Health Department,healthcare,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; healthcare business with no web presence — likely no IT partner either,+13362469449,,413 McConnell Street,https://www.google.com/maps/search/?api=1&query=Ashe%20County%20Health%20Department%20West%20Jefferson%20NC,OSM,
Western NC,West Jefferson,NC,Leviton Manufacturing Co Inc,manufacturing,IT,Verify,3,4,No website listed (OSM) — verify with a quick Google/call; manufacturing business with no web presence — likely no IT partner either,+13368463246,,618 South Jefferson Avenue,https://www.google.com/maps/search/?api=1&query=Leviton%20Manufacturing%20Co%20Inc%20West%20Jefferson%20NC,OSM,
Western NC,Hickory,NC,"The ChildHealth Center, PA",healthcare,IT,High,3,4,SSL certificate broken/expired,+1-828-322-4453,http://www.thechildhealthcenter.com/,1455 25th Avenue Drive Northeast,https://www.google.com/maps/search/?api=1&query=The%20ChildHealth%20Center%2C%20PA%20Hickory%20NC,OSM,
NE Tennessee,Elizabethton,TN,Security Federal Bank,finance,IT,High,2,4,No HTTPS (insecure site),+1-423-543-1000,https://www.secfed.com/,632 East Elk Avenue,https://www.google.com/maps/search/?api=1&query=Security%20Federal%20Bank%20Elizabethton%20TN,OSM,
Upstate/N SC,Greenville,SC,Centerwell Senior Primary Care,healthcare,IT,High,2,4,No HTTPS (insecure site),+1-866-405-2821,https://www.centerwellprimarycare.com/en/upstate-sc/orchard-park.html,101 Orchard Park Drive,https://www.google.com/maps/search/?api=1&query=Centerwell%20Senior%20Primary%20Care%20Greenville%20SC,OSM,
Upstate/N SC,Spartanburg,SC,Upper Cervical Chiropractic of Spartanburg,healthcare,IT,High,2,4,WordPress 4.0 (outdated); Business email is ucdcbaker@gmail.com,+1-864-804-6886,https://uppercervicalspartanburg.com/,8646 Asheville Highway,https://www.google.com/maps/search/?api=1&query=Upper%20Cervical%20Chiropractic%20of%20Spartanburg%20Spartanburg%20SC,OSM,
Upstate/N SC,Spartanburg,SC,Palmetto Eye & Laser Center,healthcare,IT,High,2,4,No HTTPS (insecure site),+1-864-583-6381,https://www.palmettoeyeandlaser.com/,1520 Boiling Springs Road,https://www.google.com/maps/search/?api=1&query=Palmetto%20Eye%20%26%20Laser%20Center%20Spartanburg%20SC,OSM,
Upstate/N SC,Spartanburg,SC,Carolina Specialty Eye Surgery Center,healthcare,IT,High,2,4,No HTTPS (insecure site),+1-864-583-6381,https://www.palmettoeyeandlaser.com/,1530 Boiling Springs Road,https://www.google.com/maps/search/?api=1&query=Carolina%20Specialty%20Eye%20Surgery%20Center%20Spartanburg%20SC,OSM,
Upstate/N SC,Easley,SC,Our Fathers Houses Realty,realestate,IT,High,2,4,Uses free email for business (carey.ty@gmail.com); Business email is Carey.ty@gmail.com,+1-864-397-5478,https://www.ourfathershouses.com/,421 Cedar Circle,https://www.google.com/maps/search/?api=1&query=Our%20Fathers%20Houses%20Realty%20Easley%20SC,OSM,
Upstate/N SC,Rock Hill,SC,Beaver Chiropractic and Spinal Rehab,healthcare,IT,High,2,4,Uses free email for business (beaverchiropractic@yahoo.com); Business email is beaverchiropractic@yahoo.com,+1-803-366-9482,https://www.beaverchiro.net,1906 India Hook Road,https://www.google.com/maps/search/?api=1&query=Beaver%20Chiropractic%20and%20Spinal%20Rehab%20Rock%20Hill%20SC,OSM,
Upstate/N SC,Rock Hill,SC,New Hope Carolinas,healthcare,IT,High,2,4,No HTTPS (insecure site),+1 877 328 9300,https://www.newhopetreatment.com/services/new-hope-carolinas/,101 Sedgewood Drive,https://www.google.com/maps/search/?api=1&query=New%20Hope%20Carolinas%20Rock%20Hill%20SC,OSM,
Upstate/N SC,Laurens,SC,"Laurens Dentistry, LLC",healthcare,IT,High,2,4,Uses free email for business (laurensdentistry@gmail.com); Business email is laurensdentistry@gmail.com,+1-864-715-0688,https://www.laurensdentistry.com/,785 East Main Street,https://www.google.com/maps/search/?api=1&query=Laurens%20Dentistry%2C%20LLC%20Laurens%20SC,OSM,
SW Virginia,Galax,VA,Galax Realty,realestate,IT,High,2,4,No HTTPS (insecure site),+1-276-236-4444,http://www.galaxrealty.com/,1101 East Stuart Drive,https://www.google.com/maps/search/?api=1&query=Galax%20Realty%20Galax%20VA,OSM,
SW Virginia,Blacksburg,VA,Oriental Medicine and Acupuncture Clinic,healthcare,IT,High,2,4,Uses free email for business (twoelmsomac@gmail.com); Business email is twoelmsomac@gmail.com,+1-540-951-1888,https://twoelmsomac.com/,200 Country Club Drive,https://www.google.com/maps/search/?api=1&query=Oriental%20Medicine%20and%20Acupuncture%20Clinic%20Blacksburg%20VA,OSM,
